1.4206537724277797,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.,1.6549911500311003,-0.856686458208344,0.6057688039498059,-0.4946081572576945,0.44345354213148835,-0.428343229104172,0.44345354213148835,-0.49460815725769447,0.6057688039498059,-0.856686458208344,1.6549911500311003
-3.511950119255215,2.762219717890259,-0.6635864771124665,0.2709080448561018,-0.127707277063826,0.0531392693292413,0.,-0.05313926932924132,0.127707277063826,-0.2709080448561018,0.6635864771124665,-2.762219717890259
0.,-1.8823864405292088,3.391664216352609,-2.7110864321372987,2.2987309871488684,-2.090931550693618,2.0276253467325382,-2.090931550693618,2.2987309871488684,-2.711086432137297,3.391664216352608,-1.8823864405292092
5.161491476569086,-4.967539572838842,4.153923354460227,-1.9170276005471254,0.9384529957398338,-0.39616606384185016,0.,0.3961660638418498,-0.9384529957398338,1.9170276005471254,-4.153923354460227,4.967539572838842
0.,1.1860570297930344,-2.6437918073741424,4.54897824659659,-4.579181735006365,4.4264250958618385,-4.362256482167336,4.4264250958618385,-4.579181735006365,4.54897824659659,-2.6437918073741424,1.1860570297930346
-4.362256482167337,4.42642509586184,-4.579181735006365,4.548978246596591,-2.6437918073741433,1.1860570297930346,0.,-1.1860570297930342,2.6437918073741433,-4.548978246596591,4.579181735006365,-4.426425095861838
0.,-0.3961660638418486,0.9384529957398342,-1.9170276005471272,4.153923354460227,-4.967539572838844,5.161491476569088,-4.967539572838844,4.153923354460227,-1.9170276005471258,0.9384529957398338,-0.39616606384185016
2.027625346732537,-2.090931550693617,2.2987309871488684,-2.711086432137297,3.391664216352608,-1.8823864405292092,0.,1.8823864405292097,-3.3916642163526065,2.711086432137297,-2.2987309871488684,2.0909315506936164
0.,0.05313926932924132,-0.127707277063826,0.2709080448561018,-0.6635864771124665,2.762219717890259,-3.511950119255215,2.762219717890259,-0.6635864771124665,0.2709080448561018,-0.127707277063826,0.05313926932924132
-0.428343229104172,0.44345354213148835,-0.49460815725769447,0.6057688039498059,-0.856686458208344,1.6549911500311,0.,-1.6549911500311003,0.856686458208344,-0.6057688039498059,0.49460815725769447,-0.44345354213148824
0.,0.,0.,0.,0.,0.,1.4206537724277797,0.,0.,0.,0.,0.
