1.4475300865143135,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
119.36078883836714,-421.20887009499705,219082.09929004544,-106.48003655354036,171.157890070348,0.4469076845588107,-0.42093503287590406,0.42093503287579315,-0.44690768296649275,0.5077449994731198,-0.630148792778581,0.8991717385575195,-1.7460868840263617
0.,0.,-0.7305231337993243,0.3032954793798086,-0.14944136557249615,0.07227066275255434,-0.021793704062358366,-0.021793704062358366,0.07227066275255434,-0.14944136557249615,0.30329547937980855,-0.7305231337993243,3.0206929735126664
53197.68935036159,threshold[Indeterminate],4.684438009148905,-1589.9904927633495,-1284.160606241353,-2.2812409226352415,2.1613539566413067,-2.161353956643628,2.281240917286975,-2.552342406400842,3.050250399098938,-3.8576554587898717,2.258979662522064
0.,0.,4.9000989210522725,-2.295347303615215,1.1745031729460704,-0.5767737078506331,0.1749572559072994,0.17495725590729935,-0.5767737078506334,1.1745031729460707,-2.2953473036152157,4.9000989210522725,-6.110027177109988
-1.052283013738091e6,threshold[Indeterminate],-4.0515538233915125,198109.5620401148,32371.10473813351,5.27311301733362,-5.112743973914215,5.112743973929648,-5.273112497499477,5.5464943936411775,-5.630734093147488,3.576319163239537,-1.680209695927464
0.,0.,-6.308637089250837,5.8843134252171305,-3.54447323082635,1.8514807594265315,-0.5747486670848334,-0.5747486670848332,1.851480759426532,-3.5444732308263496,5.884313425217131,-6.308637089250837,6.311203323442302
1.5017336737485458e6,threshold[Indeterminate],-8.103107646783025,-132071.08205943654,-75497.46425584212,-6.502955544106293,6.76400603783536,-6.76400603782557,6.502955721219935,-5.607278642740626,3.0645078742790077,-1.6266155875579686,0.7133897040747585
0.,0.,3.9202845497265986,-4.375471972791829,4.8957433942118955,-3.1195815957626447,1.0388702269696357,1.0388702269696355,-3.119581595762644,4.895743394211896,-4.37547197279183,3.920284549726599,-3.6610773826727945
-720766.0911434717,threshold[Indeterminate],-0.9609103608510573,-62648.48773283686,10233.31097891942,3.965981017335001,-5.217795872869165,5.217795872895207,-3.9659812636923406,1.4531711026646208,-0.686077474850971,0.34585289316156387,-0.14852988172615145
0.,0.,-1.2031047891281206,1.4138935291920962,-1.8313132720917769,2.746095219387219,-1.1567081075161343,-1.1567081075161343,2.7460952193872186,-1.8313132720917769,1.4138935291920962,-1.2031047891281206,1.1002092396756529
31173.5783529064,threshold[Indeterminate],0.,2095.3453834962265,-1027.6159259301753,-0.23901401732619804,2.19622623732946,-2.1962262373303476,0.2390140032516742,-0.08197648038792836,0.03804445872269773,-0.01905258712325633,0.008159777897024718
0.11134846819340871,-0.11468088632601214,0.12575267993830166,-0.14876001241862694,0.19601369180915895,-0.31400714502858007,0.9237724811862109,0.9237724811862108,-0.31400714502858,0.19601369180915892,-0.1487600124186269,0.12575267993830164,-0.11468088632601217
