0.7182974728816884,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.47503140878816746,0.44108020100491235,0.27473820638863544,0.13173423772154647,0.051169706393466345,0.01645882342487716,0.004411673879337125,0.0009792185106440234,0.00017607207661177665,0.000024371343308333826,2.2629486821701733e-6
0.12751854507403332,0.2591524261661405,0.35329986050198287,0.37077441822745755,0.3152177875739927,0.22191326824938828,0.1301890855740634,0.0632466434783798,0.02489058169370981,0.007540683613454418,0.0015324723570547692
0.010418227664046155,0.03802093601922351,0.09308035307086968,0.1754168664934488,0.2678054025300194,0.33856255049108547,0.35667876597504444,0.31116245678991417,0.21990332011417313,0.11963396323035567,0.04365997181463913
0.000109932528317352,0.0007612192394874536,0.0035358965738213786,0.012643504265820156,0.03662435827312203,0.0878504897248659,0.1756050915473801,0.29067094294654666,0.3897631651230862,0.40232597877769577,0.27858749387367643
2.4479704924678145e-9,5.3840966625163964e-8,7.943753861941133e-7,9.022290761426752e-6,0.00008301231342917641,0.0006324698304939919,0.004015650108204553,0.021112687245962776,0.08992197190311474,0.2948263113697429,0.6484446519493265
2.4479704924678145e-9,-5.3840966625163964e-8,7.943753861941133e-7,-9.022290761426752e-6,0.00008301231342917641,-0.0006324698304939919,0.004015650108204553,-0.021112687245962776,0.08992197190311474,-0.2948263113697429,0.6484446519493265
0.000109932528317352,-0.0007612192394874536,0.0035358965738213786,-0.012643504265820156,0.03662435827312203,-0.0878504897248659,0.1756050915473801,-0.29067094294654666,0.3897631651230862,-0.40232597877769577,0.27858749387367643
0.010418227664046155,-0.03802093601922351,0.09308035307086968,-0.1754168664934488,0.2678054025300194,-0.33856255049108547,0.35667876597504444,-0.31116245678991417,0.21990332011417313,-0.11963396323035567,0.04365997181463913
0.12751854507403332,-0.2591524261661405,0.35329986050198287,-0.37077441822745755,0.3152177875739927,-0.22191326824938828,0.1301890855740634,-0.0632466434783798,0.02489058169370981,-0.007540683613454418,0.0015324723570547692
0.47503140878816746,-0.44108020100491235,0.27473820638863544,-0.13173423772154647,0.051169706393466345,-0.01645882342487716,0.004411673879337125,-0.0009792185106440234,0.00017607207661177665,-0.000024371343308333826,2.2629486821701733e-6
