1.3618758425593995,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.,1.4690409344790063,-0.7723205242321793,0.561123706106073,-0.4773203341846234,0.45395861418646655,-0.4773203341846232,0.561123706106073,-0.7723205242321792,1.4690409344790063
-2.723751685118799,2.260621549741294,-0.5315040031809951,0.20384011797902168,-0.07754538899452897,0.,0.0775453889945286,-0.20384011797902168,0.5315040031809952,-2.260621549741294
0.,-1.2155399079356892,2.5547012670530305,-2.1070969273157196,1.8583823835115487,-1.7831140387600606,1.8583823835115492,-2.1070969273157196,2.554701267053029,-1.2155399079356892
3.057403683708818,-3.05455221803257,2.87100172314364,-1.249970964634328,0.4930210802590054,0.,-0.49302108025900465,1.249970964634328,-2.8710017231436407,3.05455221803257
0.,0.49302108025900493,-1.2499709646343284,2.8710017231436415,-3.0545522180325704,3.0574036837088183,-3.0545522180325704,2.871001723143641,-1.249970964634328,0.49302108025900493
-1.7831140387600597,1.8583823835115494,-2.107096927315719,2.5547012670530296,-1.2155399079356908,0.,1.2155399079356892,-2.5547012670530296,2.107096927315719,-1.8583823835115494
0.,-0.07754538899452862,0.2038401179790217,-0.5315040031809953,2.260621549741294,-2.723751685118799,2.260621549741294,-0.5315040031809953,0.2038401179790218,-0.07754538899452862
0.45395861418646655,-0.47732033418462355,0.561123706106073,-0.7723205242321793,1.4690409344790059,0.,-1.4690409344790059,0.7723205242321793,-0.5611237061060731,0.47732033418462355
0.,0.,0.,0.,0.,1.3618758425593995,0.,0.,0.,0.
