1.4730017785387248,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.,1.835949456683369,-0.9415821589152996,0.6552427747492409,-0.522738791888581,0.4534420692569569,-0.4190434827981203,0.40853718779777115,-0.41904348279811443,0.45344206925695724,-0.5225386761199857,0.6552427747492413,-0.9415821589181074,1.8359494566833687
348438.0806854626,3.2838758219559843,-0.7982133852100385,0.3354365755138967,-0.17012142634818897,0.0891476244377394,-0.03904647517560697,0.,0.03904647517560697,-0.0891476244377394,0.17012142634818897,-0.3354365755138967,0.7982133852100364,-3.2838758219559843
0.,-2.6633901523434167,10289.022803188494,-3.412490148833202,-53069.70056797876,-2.491108418417627,2.3181954445529356,-2.264610948506175,2.3181954445531483,-2.4911084184176087,2.825696179731383,-3.4124901488332045,4.3537908700784245,-2.6633901523434176
7.877461468922025,-7.380170847444409,5.717865961565106,-2.7063577327195727,1.42518636917066,-0.7587281800826376,0.334640432903875,0.,-0.334640432903875,0.7587281800826376,-1.42518636917066,2.7063577327195727,-5.717865962116534,7.380170847444409
0.,2.285521848163824,36280.85946079992,6.887687129851976,75051.89029431471,6.244546572393835,-5.965580099875446,5.871513114272724,-5.965580099875378,6.244546572393806,-6.662814136608942,6.88768712985198,-4.682643465005642,2.285521848163824
-5.490572185832144e13,8.67196745362746,-8.42086029641139,7.479763100471975,-4.601554076066071,2.6043247017510947,-1.1791842850087875,0.,1.1791842850087875,-2.6043247017510947,4.601554076066071,-7.479763100471975,8.420892711500764,-8.67196745362746
0.,-1.179184285009058,7350.635957351441,-4.601554076066408,-37914.82543153626,-8.42089271150075,8.671967453627454,-8.716936312480566,8.671967453627424,-8.420892711500747,7.479763100471976,-4.601554076066413,2.604324701751127,-1.1791842850090577
-1.809232713054483e8,-5.9655800998754565,6.24454657239384,-6.662814136608903,6.887687129851682,-4.682643465005666,2.2855218481644433,0.,-2.2855218481644433,4.682643465005666,-6.887687129851682,6.662814136608903,-6.244546572393791,5.9655800998754565
0.,0.3346404329036743,7098.573546416805,1.425186369170671,0.,5.717865962116534,-7.380170847444397,7.877461472577182,-7.380170847444365,5.717865962116526,-2.7063577327195794,1.4251863691706719,-0.7587281800825872,0.3346404329036738
-0.42632455877163866,2.3181954445529454,-2.4911084184176513,2.8256961797313824,-3.4124901488331014,4.353790870078446,-2.6633901523438333,0.,2.6633901523438333,-4.353790870078446,3.4124901488331014,-2.8256961797313824,2.491108418417569,-2.3181954445529454
0.,-0.03904647517556806,0.08915017037712712,-0.17012142634818822,0.336876306037755,-0.7982133852100368,3.283875821955984,-4.3363998212432096,3.283875821955978,-0.798213385210037,0.3354365755138965,-0.17012142634818825,0.08914762443773394,-0.039046475175568016
-568997.333495584,-0.41904348279812015,0.45344206925693986,-0.522538676119982,0.6552427747492011,-0.9415821589181141,1.8359494566834496,0.,-1.8359494566834496,0.9415821589181141,-0.6552427747492011,0.522538676119982,-0.45344206925696123,0.41904348279812015
0.,0.,0.,0.,0.,0.,0.,1.4730017785387248,0.,0.,0.,0.,0.,0.
