0.7342813263510722,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.46743304737196556,0.45563461128396227,0.29608931898316676,0.14695594920865135,0.058480198805290554,0.019001368431454932,0.005040983639101029,0.0010722669837410549,0.0001742003313188775,0.000018867039578604304
0.10901375141981585,0.23760937963170303,0.3452666387108061,0.38318107382423927,0.34096572179610224,0.24772609747691268,0.14695594920865135,0.06989720669164629,0.025391646625130954,0.006149370376413817
0.006149370376413817,0.02539164662513096,0.06989720669164629,0.14695594920865135,0.24772609747691265,0.3409657217961022,0.38318107382423927,0.3452666387108061,0.237609379631703,0.10901375141981585
0.000018867039578604304,0.0001742003313188817,0.0010722669837410549,0.005040983639101029,0.01900136843145495,0.05848019880529054,0.14695594920865135,0.29608931898316676,0.4556346112839622,0.46743304737196556
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7342813263510722
-0.000018867039578604304,0.0001742003313188817,-0.0010722669837410549,0.005040983639101029,-0.01900136843145495,0.05848019880529054,-0.14695594920865135,0.29608931898316676,-0.4556346112839622,0.46743304737196556
-0.006149370376413817,0.02539164662513096,-0.06989720669164629,0.14695594920865135,-0.24772609747691265,0.3409657217961022,-0.38318107382423927,0.3452666387108061,-0.237609379631703,0.10901375141981585
-0.10901375141981585,0.23760937963170303,-0.3452666387108061,0.38318107382423927,-0.34096572179610224,0.24772609747691268,-0.14695594920865135,0.06989720669164629,-0.025391646625130954,0.006149370376413817
-0.46743304737196556,0.45563461128396227,-0.29608931898316676,0.14695594920865135,-0.058480198805290554,0.019001368431454932,-0.005040983639101029,0.0010722669837410549,-0.0001742003313188775,0.000018867039578604304
