0.690831927651344,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.4849431999649415,0.4140563190072397,0.23934187095686466,0.10770502707836148,0.039820357368113714,0.012414895393770976,0.0033051743931396408,0.0007542214934498602,0.00014696598617812797,0.000024149241474398124,3.2601834729475477e-6,3.426404381374288e-7,2.437956284786271e-8
0.16046354166314913,0.2917388902544333,0.359089744072336,0.3440881404355584,0.27088708098387554,0.1798355778749496,0.10194744352663557,0.049537065378259575,0.020554059707674717,0.0071917351428649684,0.0020673863394842346,0.0004626660447800913,0.00007009779140669861
0.021367262825915223,0.06557455343388596,0.13624247142705256,0.22036758505085477,0.29284296680992383,0.3281637577099602,0.31402182806139034,0.25756228498448425,0.18039234518250635,0.10654244823782667,0.051698640910547156,0.019529611684103727,0.004994578136329629
0.0007800931457294162,0.003914989195177724,0.013301646296041546,0.03518343604349552,0.07645801040405438,0.14011236595838267,0.21925188925373762,0.2940786068127947,0.33681926491855096,0.32531129869170317,0.25813878260660333,0.15946500675604833,0.06669115753212586
2.7309201384956028e-6,0.00002494445741843717,0.00015425165956897647,0.0007425806983737158,0.002937036571639875,0.009795887398705407,0.02789919150021902,0.06810714286972179,0.14197344124038802,0.2495687988526091,0.3604336707860113,0.4052457312780081,0.3084624221674786
0.,1.8539431668235995e-10,3.580803088385802e-9,5.3842161932212825e-8,6.65145147148528e-7,6.929136170573014e-6,0.0000616389410354254,0.0004699854921231668,0.003060040247456326,0.01680113252559314,0.07578824716654782,0.2661479932783994,0.6327545123451405
0.,-1.8539431668235995e-10,3.580803088385802e-9,-5.3842161932212825e-8,6.65145147148528e-7,-6.929136170573014e-6,0.0000616389410354254,-0.0004699854921231668,0.003060040247456326,-0.01680113252559314,0.07578824716654782,-0.2661479932783994,0.6327545123451405
2.7309201384956028e-6,-0.00002494445741843717,0.00015425165956897647,-0.0007425806983737158,0.002937036571639875,-0.009795887398705407,0.02789919150021902,-0.06810714286972179,0.14197344124038802,-0.2495687988526091,0.3604336707860113,-0.4052457312780081,0.3084624221674786
0.0007800931457294162,-0.003914989195177724,0.013301646296041546,-0.03518343604349552,0.07645801040405438,-0.14011236595838267,0.21925188925373762,-0.2940786068127947,0.33681926491855096,-0.32531129869170317,0.25813878260660333,-0.15946500675604833,0.06669115753212586
0.021367262825915223,-0.06557455343388596,0.13624247142705256,-0.22036758505085477,0.29284296680992383,-0.3281637577099602,0.31402182806139034,-0.25756228498448425,0.18039234518250635,-0.10654244823782667,0.051698640910547156,-0.019529611684103727,0.004994578136329629
0.16046354166314913,-0.2917388902544333,0.359089744072336,-0.3440881404355584,0.27088708098387554,-0.1798355778749496,0.10194744352663557,-0.049537065378259575,0.020554059707674717,-0.0071917351428649684,0.0020673863394842346,-0.0004626660447800913,0.00007009779140669861
0.4849431999649415,-0.4140563190072397,0.23934187095686466,-0.10770502707836148,0.039820357368113714,-0.012414895393770976,0.0033051743931396408,-0.0007542214934498602,0.00014696598617812797,-0.000024149241474398124,3.2601834729475477e-6,-3.426404381374288e-7,2.437956284786271e-8
